route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id
100205,92782,30768089,"NORTHGATE NORTH CITY","LOCAL",1,4201926,20348006,1,112
100196,92782,30768091,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201926,41331018,0,101
100196,92782,30768092,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201926,30331020,0,101
100205,92782,30768094,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201926,11348005,0,102
100205,92782,30768095,"NORTHGATE NORTH CITY","LOCAL",1,4201926,20348006,0,102
100196,92782,30768097,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201926,41331018,0,101
100196,92782,30768098,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201926,30331020,1,110
100205,92782,30768100,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201926,11348005,1,112
100205,92782,30768101,"NORTHGATE NORTH CITY","LOCAL",1,4201926,20348006,0,102
100205,92782,30768103,"NORTHGATE NORTH CITY","LOCAL",1,4201933,20348006,1,112
100196,92782,30768105,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201933,41331018,1,110
100196,92782,30768106,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201933,30331020,1,110
100205,92782,30768108,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201933,11348005,0,102
100205,92782,30768109,"NORTHGATE NORTH CITY","LOCAL",1,4201933,20348006,0,102
100196,92782,30768111,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201933,41331018,0,101
100196,92782,30768112,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201933,30331020,0,101
100205,92782,30768114,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201933,11348005,0,102
100205,92782,30768115,"NORTHGATE NORTH CITY","LOCAL",1,4201933,20348006,1,112
100196,92782,30768117,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201933,41331018,1,110
100196,92782,30768118,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201933,30331020,0,101
100205,92782,30768120,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201933,11348005,0,102
100205,92782,30768121,"NORTHGATE NORTH CITY","LOCAL",1,4201933,20348006,0,102
100196,92782,30768123,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201982,30331020,1,110
100205,92782,30768125,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201982,11348005,1,112
100205,92782,30768126,"NORTHGATE NORTH CITY","LOCAL",1,4201982,20348006,0,102
100196,92782,30768128,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201982,41331018,0,101
100196,92782,30768129,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201982,30331020,0,101
100205,92782,30768131,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201982,11348005,0,102
100205,92782,30768132,"NORTHGATE NORTH CITY","LOCAL",1,4201982,20348006,0,102
100196,92782,30768134,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201982,41331018,1,110
100196,92782,30768135,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201982,30331020,1,110
100205,92782,30768137,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201982,11348005,1,112
100205,92782,30768138,"NORTHGATE NORTH CITY","LOCAL",1,4201982,20348006,0,102
100205,92782,30768141,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201919,11348005,0,102
100205,92782,30768142,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201959,11348005,1,112
100205,92782,30768143,"NORTHGATE NORTH CITY","LOCAL",1,4201959,20348006,1,112
100196,92782,30768145,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201959,41331018,0,101
100196,92782,30768146,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201959,30331020,0,101
100205,92782,30768148,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201959,11348005,0,102
100205,92782,30768149,"NORTHGATE NORTH CITY","LOCAL",1,4201959,20348006,0,102
100196,92782,30768151,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201959,41331018,0,101
100196,92782,30768152,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201959,30331020,1,110
100205,92782,30768154,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201959,11348005,1,112
100205,92782,30768155,"NORTHGATE NORTH CITY","LOCAL",1,4201959,20348006,1,112
100196,92782,30768157,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201959,41331018,0,101
100205,92782,30768158,"NORTHGATE NORTH CITY","LOCAL",1,4201995,20348006,1,112
100196,92782,30768160,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201995,41331018,1,110
100196,92782,30768161,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201995,30331020,0,101
100205,92782,30768163,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201995,11348005,0,102
100205,92782,30768164,"NORTHGATE NORTH CITY","LOCAL",1,4201995,20348006,0,102
100196,92782,30768166,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201995,41331018,0,101
100196,92782,30768167,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201995,30331020,0,101
100205,92782,30768169,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201995,11348005,0,102
100205,92782,30768170,"NORTHGATE NORTH CITY","LOCAL",1,4201995,20348006,1,112
100196,92782,30768172,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201995,41331018,1,110
100196,92782,30768173,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201919,30331020,1,110
100205,92782,30768175,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201919,11348005,1,112
100205,92782,30768176,"NORTHGATE NORTH CITY","LOCAL",1,4201919,20348006,0,102
100196,92782,30768178,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201919,41331018,0,101
100196,92782,30768179,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201919,30331020,0,101
100205,92782,30768181,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201919,11348005,0,102
100205,92782,30768182,"NORTHGATE NORTH CITY","LOCAL",1,4201919,20348006,0,102
100196,92782,30768184,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201919,41331018,1,110
100196,92782,30768185,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201919,30331020,1,110
100205,92782,30768187,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201919,11348005,0,102
100205,92782,30768188,"NORTHGATE NORTH CITY","LOCAL",1,4201919,20348006,0,102
100205,92782,30768191,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201982,11348005,0,102
100205,92782,30768192,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201987,11348005,1,112
100205,92782,30768193,"NORTHGATE NORTH CITY","LOCAL",1,4201987,20348006,1,112
100196,92782,30768195,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201987,41331018,0,101
100196,92782,30768196,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201987,30331020,0,101
100205,92782,30768198,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201987,11348005,0,102
100205,92782,30768199,"NORTHGATE NORTH CITY","LOCAL",1,4201987,20348006,0,102
100196,92782,30768201,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201987,41331018,0,101
100196,92782,30768202,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201987,30331020,1,110
100205,92782,30768204,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201987,11348005,1,112
100205,92782,30768205,"NORTHGATE NORTH CITY","LOCAL",1,4201987,20348006,1,112
100196,92782,30768207,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201987,41331018,0,101
100205,92782,30768209,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201933,11348005,0,102
100205,92782,30768210,"NORTHGATE NORTH CITY","LOCAL",1,4201933,20348006,0,102
100196,92782,30768212,"SHORELINE CC AURORA VILLAGE","LOCAL",1,4201906,30331020,0,101
100205,92782,30768214,"RICHMOND BEACH NORTH CITY","LOCAL",0,4201906,11348005,1,112
100205,92782,30768215,"NORTHGATE NORTH CITY","LOCAL",1,4201906,20348006,1,112
100196,92782,30768217,"KENMORE P&R AURORA VILLAGE","LOCAL",0,4201906,41331018,1,110
100204,92782,30768218,"NORTHGATE RIDGECREST","LOCAL",1,4201951,20347011,0,102
100204,92782,30768221,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201951,11347009,1,112
100204,92782,30768222,"NORTHGATE RIDGECREST","LOCAL",1,4201951,20347011,1,112
100204,92782,30768225,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201951,11347009,0,102
100204,92782,30768226,"NORTHGATE RIDGECREST","LOCAL",1,4201951,20347011,0,102
100204,92782,30768229,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201951,11347009,0,102
100204,92782,30768230,"NORTHGATE RIDGECREST","LOCAL",1,4201951,20347011,0,102
100204,92782,30768233,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201951,11347009,1,112
100204,92782,30768234,"NORTHGATE RIDGECREST","LOCAL",1,4201951,20347011,1,112
100204,92782,30768237,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201951,11347009,0,102
100204,92782,30768238,"NORTHGATE RIDGECREST","LOCAL",1,4201951,20347011,0,102
100204,92782,30768242,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201947,11347009,1,112
100204,92782,30768243,"NORTHGATE RIDGECREST","LOCAL",1,4201947,20347011,1,112
100204,92782,30768246,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201947,11347009,0,102
100204,92782,30768247,"NORTHGATE RIDGECREST","LOCAL",1,4201947,20347011,0,102
100204,92782,30768250,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201947,11347009,0,102
100204,92782,30768251,"NORTHGATE RIDGECREST","LOCAL",1,4201947,20347011,0,102
100204,92782,30768254,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201947,11347009,1,112
100204,92782,30768255,"NORTHGATE RIDGECREST","LOCAL",1,4201947,20347011,1,112
100204,92782,30768258,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201947,11347009,0,102
100204,92782,30768259,"NORTHGATE RIDGECREST","LOCAL",1,4201954,20347011,1,112
100204,92782,30768262,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201954,11347009,1,112
100204,92782,30768263,"NORTHGATE RIDGECREST","LOCAL",1,4201954,20347011,0,102
100204,92782,30768266,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201954,11347009,0,102
100204,92782,30768267,"NORTHGATE RIDGECREST","LOCAL",1,4201954,20347011,0,102
100204,92782,30768270,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201954,11347009,0,102
100204,92782,30768271,"NORTHGATE RIDGECREST","LOCAL",1,4201954,20347011,1,112
100204,92782,30768274,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201954,11347009,1,112
100204,92782,30768275,"NORTHGATE RIDGECREST","LOCAL",1,4201954,20347011,0,102
100204,92782,30768278,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201923,11347009,1,112
100204,92782,30768279,"NORTHGATE RIDGECREST","LOCAL",1,4201923,20347011,1,112
100204,92782,30768282,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201923,11347009,0,102
100204,92782,30768283,"NORTHGATE RIDGECREST","LOCAL",1,4201923,20347011,0,102
100204,92782,30768286,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201923,11347009,0,102
100204,92782,30768287,"NORTHGATE RIDGECREST","LOCAL",1,4201923,20347011,0,102
100204,92782,30768290,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201923,11347009,1,112
100204,92782,30768291,"NORTHGATE RIDGECREST","LOCAL",1,4201923,20347011,1,112
100204,92782,30768294,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201923,11347009,0,102
100204,92782,30768295,"NORTHGATE RIDGECREST","LOCAL",1,4201923,20347011,0,102
100204,92782,30768298,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201983,11347009,0,102
100204,92782,30768299,"NORTHGATE RIDGECREST","LOCAL",1,4201983,20347011,1,112
100204,92782,30768302,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201983,11347009,1,112
100204,92782,30768303,"NORTHGATE RIDGECREST","LOCAL",1,4201983,20347011,0,102
100204,92782,30768306,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201983,11347009,0,102
100204,92782,30768307,"NORTHGATE RIDGECREST","LOCAL",1,4201983,20347011,0,102
100204,92782,30768310,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201983,11347009,0,102
100204,92782,30768311,"NORTHGATE RIDGECREST","LOCAL",1,4201983,20347011,1,112
100204,92782,30768314,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201983,11347009,1,112
100204,92782,30768315,"NORTHGATE RIDGECREST","LOCAL",1,4201983,20347011,0,102
100204,92782,30768318,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201923,11347009,0,102
100204,92782,30768319,"NORTHGATE RIDGECREST","LOCAL",1,4201923,20347011,0,102
100204,92782,30768320,"NORTHGATE RIDGECREST","LOCAL",1,4201957,20347011,1,112
100204,92782,30768323,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201957,11347009,0,102
100204,92782,30768324,"NORTHGATE RIDGECREST","LOCAL",1,4201957,20347011,0,102
100204,92782,30768327,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201957,11347009,0,102
100204,92782,30768328,"NORTHGATE RIDGECREST","LOCAL",1,4201957,20347011,0,102
100204,92782,30768331,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201957,11347009,1,112
100204,92782,30768332,"NORTHGATE RIDGECREST","LOCAL",1,4201957,20347011,1,112
100204,92782,30768335,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201957,11347009,0,102
100204,92782,30768336,"NORTHGATE RIDGECREST","LOCAL",1,4201957,20347011,0,102
100204,92782,30768339,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201951,11347009,0,102
100204,92782,30768340,"NORTHGATE RIDGECREST","LOCAL",1,4201951,20347011,0,102
100204,92782,30768341,"MOUNTLAKE TERRACE RIDGECREST","LOCAL",0,4201951,11347009,0,102
100221,92782,30768374,"LAKE CITY NORTHGATE","LOCAL",0,4202040,11041231,0,101
100221,92782,30768375,"LAKE CITY NORTHGATE","LOCAL",0,4201924,11041231,0,101
100221,92782,30768376,"LAKE CITY NORTHGATE","LOCAL",0,4202040,11041231,0,101
100221,92782,30768377,"LAKE CITY NORTHGATE","LOCAL",0,4201974,11041231,0,101
100221,92782,30768378,"LAKE CITY NORTHGATE","LOCAL",0,4201974,11041231,0,101
100221,92782,30768379,"LAKE CITY NORTHGATE","LOCAL",0,4201974,11041233,0,101
100221,92782,30768380,"DOWNTOWN SEATTLE NORTHGATE","LOCAL",1,4201958,20041216,0,101
100221,92782,30768381,"DOWNTOWN SEATTLE NORTHGATE","LOCAL",1,4201974,20041216,0,101
100221,92782,30768382,"DOWNTOWN SEATTLE NORTHGATE","LOCAL",1,4201991,20041216,0,101
100221,92782,30768383,"DOWNTOWN SEATTLE NORTHGATE","LOCAL",1,4202037,20041216,0,101
100221,92782,30768384,"DOWNTOWN SEATTLE NORTHGATE","LOCAL",1,4201883,20041216,0,101
100221,92782,30768385,"DOWNTOWN SEATTLE NORTHGATE","LOCAL",1,4201958,20041216,0,101
100221,92782,30768386,"DOWNTOWN SEATTLE NORTHGATE","LOCAL",1,4201991,20041241,0,101
100187,92782,30768388,"DOWNTOWN SEATTLE ","EXPRESS",1,4201815,20312048,1,112
100187,92782,30768389,"KENMORE ","EXPRESS",0,4201886,11312080,1,112
100187,92782,30768390,"KENMORE ","EXPRESS",0,4201900,11312080,1,112
100187,92782,30768391,"DOWNTOWN SEATTLE ","EXPRESS",1,4201849,20312048,1,112
100254,92782,30768401,"UNIVERSITY DISTRICT WEDGWOOD","LOCAL",1,4201889,20065082,1,110
100269,92782,30768402,"UNIVERSITY DISTRICT LAKE CITY","LOCAL",1,4202012,20075173,1,110
100215,92782,30768403,"UNIVERSITY DISTRICT JACKSON PARK","EXPRESS",1,4201914,20373019,1,112
100196,26962,30768404,"SHORELINE COMMUNITY COLLEGE ONLY ","LOCAL",1,4201941,30331029,1,110
100196,26962,30768405,"SHORELINE COMMUNITY COLLEGE ONLY ","LOCAL",1,4201941,30331029,0,101
100215,92782,30768406,"UNIVERSITY DISTRICT JACKSON PARK","EXPRESS",1,4201953,20373019,0,102
100215,92782,30768407,"UNIVERSITY DISTRICT JACKSON PARK","EXPRESS",1,4201891,20373019,0,102
100259,92782,30768408,"NORTHGATE ROOSEVELT","LOCAL",0,4201925,11067077,1,110
100259,92782,30768409,"NORTHGATE ROOSEVELT","LOCAL",0,4201936,11067077,1,110
100259,92782,30768410,"NORTHGATE ROOSEVELT","LOCAL",0,4201966,11067077,1,110
100215,92782,30768412,"AURORA VILLAGE JACKSON PARK","EXPRESS",0,4202033,11373020,1,112
100215,92782,30768413,"AURORA VILLAGE JACKSON PARK","EXPRESS",0,4201891,11373020,1,112
100215,92782,30768414,"AURORA VILLAGE JACKSON PARK","EXPRESS",0,4201932,11373020,0,102
100215,92782,30768415,"AURORA VILLAGE JACKSON PARK","EXPRESS",0,4201891,11373020,1,112
100254,92782,30768416,"JACKSON PARK WEDGWOOD","LOCAL",0,4201916,11065088,1,110
100254,92782,30768417,"UNIVERSITY DISTRICT WEDGWOOD","LOCAL",1,4201966,20065082,1,110
100254,26962,30768418,"UNIVERSITY DISTRICT WEDGWOOD","LOCAL",1,4201955,20065081,0,101
100254,92782,30768419,"UNIVERSITY DISTRICT WEDGWOOD","LOCAL",1,4201903,20065082,1,110
100269,92782,30768420,"NORTHGATE LAKE CITY","LOCAL",0,4202028,11075157,1,110
100254,92782,30768421,"JACKSON PARK WEDGWOOD","LOCAL",0,4201989,11065088,1,110
100254,92782,30768422,"JACKSON PARK WEDGWOOD","LOCAL",0,4201969,11065088,0,101
100265,92782,30768427,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201937,20071652,0,101
100265,92782,30768428,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201934,20071652,1,110
100265,92782,30768429,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201937,20071652,0,101
100265,92782,30768430,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201934,20071652,0,101
100265,92782,30768431,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201937,20071652,0,101
100265,92782,30768432,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201949,20071652,0,101
100265,92782,30768433,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201934,20071652,0,101
100265,92782,30768434,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201949,20071652,1,110
100265,92782,30768435,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201934,20071652,0,101
100265,92782,30768436,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201937,20071652,0,101
100267,92782,30768437,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201903,20073341,0,101
100267,92782,30768438,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201953,20073341,1,110
100267,92782,30768439,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201932,20073341,0,101
100267,92782,30768440,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201979,20073341,0,101
100267,92782,30768441,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201891,20073341,0,101
100267,26962,30768442,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4202043,20073341,1,110
100267,92782,30768443,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201932,20073341,0,101
100265,92782,30768444,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201913,20071652,0,101
100267,92782,30768445,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201891,20073341,0,101
100267,92782,30768446,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201953,20073341,0,101
100267,26962,30768447,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4202054,20073341,1,110
100265,92782,30768448,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201913,20071652,0,101
100265,92782,30768449,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201937,20071652,1,110
100265,92782,30768450,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201949,20071652,0,101
100265,92782,30768451,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201949,20071652,1,110
100265,92782,30768452,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201934,20071652,0,101
100265,92782,30768453,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201937,20071652,0,101
100265,92782,30768454,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201913,20071652,1,110
100265,92782,30768455,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201937,20071652,1,110
100265,92782,30768456,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201949,20071652,0,101
100265,92782,30768457,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201934,20071652,0,101
100265,92782,30768458,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201934,20071652,1,110
100265,92782,30768459,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201937,20071652,0,101
100265,92782,30768460,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201937,20071652,0,101
100265,92782,30768461,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201949,20071652,0,101
100265,92782,30768462,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201934,20071652,1,110
100265,92782,30768463,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201913,20071652,0,101
100265,92782,30768464,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201949,20071652,1,110
100265,92782,30768465,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201934,20071652,1,110
100265,92782,30768466,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201937,20071652,1,110
100265,92782,30768467,"UNIVERSITY DISTRICT RAVENNA","LOCAL",1,4201934,20071652,0,101
100267,92782,30768468,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201925,20073341,0,101
100267,92782,30768469,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201885,20073341,1,110
100267,92782,30768470,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201932,20073341,1,110
100267,92782,30768471,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201932,20073341,0,101
100267,92782,30768472,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201953,20073341,0,101
100267,92782,30768473,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201953,20073341,0,101
100267,26962,30768474,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201885,20073341,1,110
100267,92782,30768475,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201891,20073341,0,101
100267,92782,30768476,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201925,20073341,0,101
100267,92782,30768477,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4201903,20073341,0,101
100267,92782,30768478,"UNIVERSITY DISTRICT MAPLE LEAF","LOCAL",1,4202042,20073341,0,101
100267,92782,30768479,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201914,11073344,1,110
100267,92782,30768480,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201932,11073344,0,101
100267,92782,30768481,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201979,11073344,0,101
100267,92782,30768482,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201914,11073344,1,110
100267,92782,30768483,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201932,11073344,0,101
100267,92782,30768484,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201891,11073344,1,110
100267,92782,30768485,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201891,11073344,0,101
100267,92782,30768486,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201953,11073344,1,110
100267,92782,30768487,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201953,11073344,0,101
100267,92782,30768488,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201925,11073344,0,101
100267,92782,30768489,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201932,11073344,0,101
100267,92782,30768490,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201891,11073344,0,101
100267,92782,30768491,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201925,11073344,0,101
100267,92782,30768492,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201932,11073344,1,110
100267,92782,30768493,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201903,11073344,0,101
100267,92782,30768494,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201903,11073344,0,101
100265,92782,30768495,"WEDGWOOD RAVENNA","LOCAL",0,4201913,11071651,0,101
100265,92782,30768496,"WEDGWOOD RAVENNA","LOCAL",0,4201937,11071651,0,101
100265,92782,30768497,"WEDGWOOD RAVENNA","LOCAL",0,4201937,11071651,0,101
100265,92782,30768498,"WEDGWOOD RAVENNA","LOCAL",0,4201934,11071651,0,101
100265,92782,30768499,"WEDGWOOD RAVENNA","LOCAL",0,4201949,11071651,1,110
100265,92782,30768500,"WEDGWOOD RAVENNA","LOCAL",0,4201937,11071651,0,101
100265,92782,30768501,"WEDGWOOD RAVENNA","LOCAL",0,4201949,11071651,0,101
100265,92782,30768502,"WEDGWOOD RAVENNA","LOCAL",0,4201949,11071651,0,101
100265,92782,30768503,"WEDGWOOD RAVENNA","LOCAL",0,4201934,11071651,0,101
100265,92782,30768504,"WEDGWOOD RAVENNA","LOCAL",0,4201934,11071651,0,101
100265,92782,30768505,"WEDGWOOD RAVENNA","LOCAL",0,4201913,11071651,1,110
100265,92782,30768506,"WEDGWOOD RAVENNA","LOCAL",0,4201949,11071651,1,110
100265,92782,30768507,"WEDGWOOD RAVENNA","LOCAL",0,4201934,11071651,1,110
100265,92782,30768508,"WEDGWOOD RAVENNA","LOCAL",0,4201937,11071651,0,101
100265,92782,30768509,"WEDGWOOD RAVENNA","LOCAL",0,4201937,11071651,1,110
100265,92782,30768510,"WEDGWOOD RAVENNA","LOCAL",0,4201934,11071651,0,101
100265,92782,30768511,"WEDGWOOD RAVENNA","LOCAL",0,4201934,11071651,1,110
100265,92782,30768512,"WEDGWOOD RAVENNA","LOCAL",0,4201913,11071651,0,101
100265,92782,30768513,"WEDGWOOD RAVENNA","LOCAL",0,4201937,11071651,0,101
100265,92782,30768514,"WEDGWOOD RAVENNA","LOCAL",0,4201949,11071651,0,101
100265,92782,30768515,"WEDGWOOD RAVENNA","LOCAL",0,4201934,11071651,0,101
100265,92782,30768516,"WEDGWOOD RAVENNA","LOCAL",0,4201937,11071651,0,101
100265,92782,30768517,"WEDGWOOD RAVENNA","LOCAL",0,4201937,11071651,1,110
100265,92782,30768518,"WEDGWOOD RAVENNA","LOCAL",0,4201937,11071651,1,110
100265,92782,30768519,"WEDGWOOD RAVENNA","LOCAL",0,4201934,11071651,0,101
100265,92782,30768520,"WEDGWOOD RAVENNA","LOCAL",0,4201949,11071651,0,101
100265,92782,30768521,"WEDGWOOD RAVENNA","LOCAL",0,4201913,11071651,0,101
100267,92782,30768522,"JACKSON PARK MAPLE LEAF","LOCAL",0,4201953,11073344,0,101
